"Time","ts-station-food-service-bbffbd779-qbpwz","ts-auth-service-5cd94cf4c9-pr4sc","ts-consign-service-69fdbff744-t4nnm","ts-execute-service-667756b4bf-vrl4r","ts-travel-plan-service-57865655f6-vklhv","ts-basic-service-c57455994-5rf52","ts-food-delivery-service-85c449576c-7jtrf","ts-train-service-c7fc88877-mm8n9","ts-config-service-55f74d8b79-mt2ln","tsdb-mysql-2","ts-assurance-service-569ffd759f-nzddv","tsdb-mysql-2","prometheus-operator-fb994f4c4-9qdfg","tsdb-mysql-0","ts-admin-route-service-5d486755c-mxt4j","tsdb-mysql-1","ts-order-other-service-6666b4d4d-x6l64","ts-ui-dashboard-7b5d44c888-gqlfj","ts-delivery-service-857d89f589-nrpbf","nacosdb-mysql-0","ts-avatar-service-ff8977c96-z6h7t","ts-travel-service-699599cdf5-mffdb","ts-seat-service-54f7bb8465-rzgwd","nacosdb-mysql-2","prometheus-main-0","ts-admin-travel-service-7d4d447494-lz7vv","ts-wait-order-service-6f7f78bb5d-8f78g","ts-verification-code-service-58d4c7b777-p96jk","tsdb-mysql-0","ts-rebook-service-79586f4dbc-lh6w9","grafana-745d5965f5-vwfq9","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-preserve-service-56dfc8d6d-vnlpb","ts-route-plan-service-6594877d59-qrh8f","nacosdb-mysql-1","ts-user-service-77988d68d8-kp6gg","cadvisor-zrs5l","ts-route-service-6f5855dc47-7ht8z","ts-station-service-798774f5d-dpsf5","nacosdb-mysql-1","ts-gateway-service-8585c745cd-mn5vn","ts-food-service-85b5445f7-69dvs","ts-notification-service-66777dd945-g9l6f","ts-preserve-other-service-5b9bbf9cf-hjzpg","ts-order-service-69885cc6c8-4mcjr","ts-admin-basic-info-service-d8d4b4ff9-s7zth","ts-voucher-service-7545b4fb7c-v46q2","ts-cancel-service-55b6778574-7zfnb","kube-state-metrics-57969c69d7-rx485","nacosdb-mysql-2","ts-admin-user-service-c544d7b74-xj8pn","ts-price-service-55c8646c4c-hjw4b","ts-ticket-office-service-9979b76f9-ztj64","ts-news-service-7665fdf4c-hlrml","prometheus-main-0","ts-admin-order-service-787856598f-fl56n","tsdb-mysql-1","nacosdb-mysql-0","ts-train-food-service-f544897f-jd76n","ts-inside-payment-service-7f87878d9f-mqp8l","ts-travel2-service-5db558f8d9-4tk7g","ts-payment-service-7fc4c49d89-7zrgj","ts-contacts-service-69864b9cd7-j7kng","ts-security-service-7fd5f9ff9c-k4nxj"
2024-01-03 15:53:50,0 s,0 s,1.8 ms,0 s,0 s,536.2 µs,0 s,0 s,0 s,0 s,0 s,38.6 ms,107.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,63.9 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,20.2 ms,0 s,28.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,43.1 ms,34.5 ms,0 s,1.2 ms,0 s,0 s,0 s,0 s
2024-01-03 15:53:55,0 s,0 s,1.8 ms,0 s,0 s,537.2 µs,0 s,0 s,0 s,0 s,0 s,41.2 ms,106.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,61.8 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,18.4 ms,0 s,28.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,41.9 ms,23.5 ms,0 s,1.1 ms,0 s,0 s,0 s,0 s
2024-01-03 15:54:00,0 s,0 s,1.7 ms,0 s,0 s,537.5 µs,0 s,0 s,0 s,0 s,0 s,43.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,63.4 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,25.1 ms,0 s,29.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,42.9 ms,24.2 ms,0 s,1.1 ms,0 s,0 s,0 s,0 s
2024-01-03 15:54:05,0 s,0 s,1.8 ms,0 s,0 s,525.3 µs,0 s,0 s,0 s,0 s,0 s,39.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,59.4 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,19.6 ms,1.1 ms,29.4 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,56.2 ms,32.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:54:10,0 s,0 s,1.8 ms,0 s,0 s,542.6 µs,0 s,0 s,0 s,0 s,0 s,41.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,57.9 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,24.5 ms,1.1 ms,28.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,54.3 ms,46.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:54:15,0 s,0 s,1.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,40.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,40.1 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,26.8 ms,1.1 ms,29.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,33.8 ms,42.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:54:20,0 s,0 s,1.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,34.8 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,37.5 ms,1.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,34.3 ms,47.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:54:25,0 s,0 s,1.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,38.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.8 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,36.7 ms,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,28.3 ms,43.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:54:30,0 s,0 s,1.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,36.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.1 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,39.1 ms,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,37.2 ms,44.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:54:35,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,36.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,27.8 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,34.7 ms,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,29.4 ms,44.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:54:40,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,42.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,27.0 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,36.4 ms,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,46.1 ms,61.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:54:45,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,41.6 ms,0 s,885.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,27.9 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,35.3 ms,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,44.5 ms,63.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:54:50,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,33.1 ms,0 s,919.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,31.9 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,35.4 ms,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,34.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,43.8 ms,77.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:54:55,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,33.7 ms,0 s,926.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,30.1 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,28.3 ms,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,33.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,45.9 ms,75.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:55:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,40.0 ms,0 s,915.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.6 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,28.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,34.4 ms,65.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:55:05,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,38.1 ms,0 s,902.4 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,27.0 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,39.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,32.9 ms,52.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:55:10,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,44.8 ms,0 s,908.9 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,36.1 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,39.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,34.3 ms,56.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:55:15,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,46.1 ms,0 s,905.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,34.2 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,27.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,32.2 ms,52.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:55:20,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,34.6 ms,0 s,910.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,35.4 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,33.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,34.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,32.2 ms,54.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:55:25,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,38.5 ms,0 s,911.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,35.6 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,29.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,31.5 ms,54.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:55:30,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,37.7 ms,0 s,924.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,36.0 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,36.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,36.0 ms,53.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:55:35,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,31.2 ms,0 s,907.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,33.8 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,33.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.1 ms,37.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:55:40,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,32.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,35.9 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,40.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,23.1 ms,48.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:55:45,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,31.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,31.8 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,38.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,23.1 ms,34.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:55:50,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,33.9 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,38.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,24.5 ms,39.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:55:55,0 s,0 s,0 s,0 s,0 s,265.8 µs,0 s,0 s,0 s,0 s,0 s,27.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,33.3 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,40.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,22.0 ms,38.2 ms,0 s,0 s,0 s,965.4 µs,0 s,0 s
2024-01-03 15:56:00,0 s,0 s,0 s,0 s,0 s,262.2 µs,0 s,0 s,0 s,0 s,0 s,26.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.1 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,26.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,25.1 ms,38.7 ms,0 s,0 s,0 s,983.3 µs,0 s,0 s
2024-01-03 15:56:05,0 s,0 s,0 s,961.7 µs,0 s,263.0 µs,0 s,0 s,0 s,0 s,0 s,19.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.9 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,23.8 ms,0 s,0 s,0 s,0 s,0 s,576.2 µs,0 s,0 s,0 s,29.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,23.6 ms,34.4 ms,0 s,0 s,0 s,950.7 µs,0 s,0 s
2024-01-03 15:56:10,0 s,0 s,0 s,967.1 µs,0 s,269.8 µs,0 s,0 s,0 s,0 s,0 s,22.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.7 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,30.2 ms,0 s,0 s,0 s,0 s,0 s,564.6 µs,0 s,0 s,0 s,29.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,24.1 ms,42.5 ms,0 s,0 s,0 s,965.5 µs,0 s,0 s
2024-01-03 15:56:15,0 s,0 s,0 s,966.4 µs,0 s,269.5 µs,0 s,0 s,0 s,0 s,0 s,24.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.8 ms,0 s,0 s,,,,0 s,653.4 µs,0 s,0 s,1.6 s,0 s,0 s,24.4 ms,0 s,0 s,0 s,0 s,0 s,563.3 µs,0 s,0 s,0 s,20.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,24.0 ms,42.1 ms,0 s,0 s,0 s,967.4 µs,0 s,0 s
2024-01-03 15:56:20,0 s,0 s,0 s,966.6 µs,0 s,262.2 µs,0 s,0 s,0 s,0 s,0 s,25.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,874.9 µs,0 s,0 s,651.7 µs,0 s,0 s,28.7 ms,0 s,0 s,,,,0 s,654.0 µs,0 s,0 s,1.5 s,0 s,0 s,24.4 ms,0 s,0 s,0 s,0 s,0 s,581.9 µs,0 s,0 s,0 s,39.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.4 ms,43.5 ms,0 s,0 s,0 s,945.0 µs,0 s,0 s
2024-01-03 15:56:25,0 s,0 s,0 s,962.0 µs,0 s,267.7 µs,0 s,0 s,0 s,0 s,0 s,25.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,847.6 µs,0 s,0 s,654.1 µs,0 s,823.1 µs,24.4 ms,0 s,0 s,,,,0 s,650.7 µs,0 s,0 s,1.5 s,0 s,0 s,18.9 ms,0 s,0 s,0 s,0 s,0 s,582.9 µs,0 s,0 s,0 s,39.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.0 ms,32.9 ms,0 s,0 s,0 s,965.5 µs,811.3 µs,0 s
2024-01-03 15:56:30,0 s,0 s,0 s,958.8 µs,0 s,267.3 µs,0 s,0 s,0 s,0 s,0 s,26.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,881.2 µs,0 s,0 s,650.3 µs,0 s,832.4 µs,26.8 ms,0 s,0 s,,,,0 s,636.8 µs,0 s,0 s,1.4 s,0 s,0 s,19.8 ms,0 s,0 s,0 s,0 s,0 s,585.4 µs,0 s,0 s,0 s,36.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,21.7 ms,32.9 ms,0 s,0 s,0 s,951.3 µs,815.1 µs,0 s
2024-01-03 15:56:35,0 s,0 s,0 s,1.0 ms,0 s,269.1 µs,0 s,0 s,0 s,0 s,0 s,26.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,861.3 µs,0 s,0 s,639.7 µs,0 s,836.0 µs,23.8 ms,0 s,0 s,,,,0 s,651.5 µs,0 s,162.1 µs,1.4 s,0 s,0 s,14.4 ms,0 s,0 s,0 s,0 s,0 s,589.5 µs,0 s,0 s,0 s,38.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.0 ms,21.1 ms,690.9 µs,0 s,0 s,974.9 µs,813.8 µs,0 s
2024-01-03 15:56:40,0 s,0 s,0 s,975.2 µs,0 s,269.3 µs,0 s,0 s,0 s,0 s,718.7 µs,26.7 ms,0 s,0 s,0 s,0 s,761.8 µs,0 s,693.7 µs,0 s,0 s,0 s,870.6 µs,0 s,0 s,644.0 µs,0 s,833.1 µs,29.7 ms,0 s,0 s,,,,0 s,645.6 µs,0 s,163.6 µs,1.5 s,773.3 µs,0 s,14.4 ms,0 s,0 s,0 s,0 s,0 s,589.1 µs,0 s,0 s,0 s,39.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.6 ms,22.9 ms,671.2 µs,0 s,0 s,1.7 ms,797.6 µs,0 s
2024-01-03 15:56:45,0 s,0 s,0 s,963.6 µs,0 s,266.7 µs,0 s,446.6 µs,0 s,0 s,709.1 µs,46.5 ms,0 s,0 s,0 s,0 s,765.2 µs,0 s,699.7 µs,0 s,0 s,0 s,851.5 µs,0 s,0 s,646.2 µs,0 s,827.2 µs,28.2 ms,0 s,0 s,,,,0 s,654.1 µs,0 s,160.0 µs,1.5 s,771.7 µs,0 s,14.4 ms,0 s,0 s,921.6 µs,0 s,0 s,591.4 µs,0 s,0 s,0 s,40.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.0 ms,17.0 ms,677.7 µs,0 s,0 s,1.8 ms,813.7 µs,0 s
2024-01-03 15:56:50,0 s,0 s,0 s,948.5 µs,0 s,0 s,0 s,453.9 µs,296.1 µs,0 s,723.7 µs,40.9 ms,0 s,0 s,0 s,0 s,752.8 µs,0 s,715.4 µs,0 s,0 s,0 s,875.3 µs,0 s,0 s,641.5 µs,0 s,830.2 µs,31.5 ms,0 s,0 s,,,462.6 ms,0 s,646.0 µs,0 s,162.3 µs,1.4 s,771.4 µs,0 s,15.5 ms,0 s,0 s,882.8 µs,0 s,154.8 µs,564.7 µs,0 s,0 s,0 s,38.9 ms,0 s,849.1 µs,0 s,0 s,0 s,0 s,14.1 ms,18.9 ms,686.0 µs,0 s,0 s,782.7 µs,810.8 µs,0 s
2024-01-03 15:56:55,0 s,0 s,0 s,958.9 µs,0 s,0 s,0 s,442.7 µs,296.9 µs,0 s,726.4 µs,43.8 ms,0 s,0 s,0 s,0 s,754.5 µs,0 s,707.5 µs,0 s,0 s,0 s,864.4 µs,0 s,0 s,637.8 µs,0 s,816.4 µs,33.5 ms,0 s,0 s,,,742.6 ms,0 s,649.3 µs,0 s,162.6 µs,1.5 s,776.4 µs,0 s,12.8 ms,0 s,0 s,885.4 µs,0 s,157.9 µs,584.4 µs,0 s,0 s,0 s,38.1 ms,0 s,864.1 µs,0 s,0 s,0 s,0 s,11.6 ms,18.8 ms,684.5 µs,0 s,0 s,759.9 µs,815.5 µs,0 s
2024-01-03 15:57:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,436.5 µs,301.2 µs,0 s,725.1 µs,50.1 ms,0 s,0 s,0 s,0 s,747.4 µs,0 s,714.3 µs,0 s,0 s,0 s,865.8 µs,0 s,0 s,637.7 µs,334.5 µs,835.5 µs,33.7 ms,0 s,0 s,,,1.0 s,0 s,639.5 µs,0 s,164.7 µs,1.4 s,756.5 µs,0 s,13.1 ms,0 s,0 s,902.6 µs,0 s,156.1 µs,0 s,0 s,0 s,0 s,35.6 ms,0 s,864.3 µs,0 s,0 s,0 s,0 s,13.7 ms,22.5 ms,675.5 µs,0 s,0 s,775.0 µs,809.2 µs,0 s
2024-01-03 15:57:05,0 s,83.3 µs,0 s,0 s,0 s,0 s,0 s,447.8 µs,301.8 µs,0 s,717.9 µs,48.1 ms,0 s,0 s,0 s,0 s,749.8 µs,0 s,714.3 µs,0 s,0 s,0 s,882.2 µs,0 s,0 s,658.9 µs,337.4 µs,825.2 µs,33.5 ms,0 s,0 s,,,1.2 s,0 s,652.3 µs,0 s,162.2 µs,1.4 s,765.5 µs,0 s,6.8 ms,2.3 ms,0 s,905.6 µs,0 s,154.7 µs,0 s,0 s,0 s,0 s,36.3 ms,0 s,885.2 µs,0 s,0 s,0 s,0 s,13.2 ms,15.6 ms,666.2 µs,0 s,0 s,770.8 µs,804.3 µs,0 s
2024-01-03 15:57:10,0 s,82.2 µs,0 s,0 s,0 s,0 s,0 s,440.9 µs,299.1 µs,0 s,708.4 µs,46.9 ms,0 s,0 s,0 s,0 s,749.4 µs,0 s,709.3 µs,0 s,0 s,0 s,862.6 µs,0 s,0 s,650.2 µs,339.0 µs,834.9 µs,23.0 ms,0 s,0 s,,,1.4 s,0 s,0 s,0 s,160.5 µs,1.4 s,792.6 µs,0 s,7.8 ms,2.3 ms,0 s,902.8 µs,0 s,160.6 µs,0 s,0 s,0 s,0 s,39.5 ms,0 s,858.7 µs,0 s,0 s,0 s,0 s,22.5 ms,16.7 ms,670.5 µs,0 s,0 s,777.0 µs,793.1 µs,0 s
