"Time","ts-station-food-service-bbffbd779-qbpwz","ts-auth-service-5cd94cf4c9-pr4sc","ts-consign-service-69fdbff744-t4nnm","ts-execute-service-667756b4bf-vrl4r","ts-travel-plan-service-57865655f6-vklhv","ts-basic-service-c57455994-5rf52","ts-food-delivery-service-85c449576c-7jtrf","ts-train-service-c7fc88877-mm8n9","ts-config-service-55f74d8b79-mt2ln","tsdb-mysql-2","ts-assurance-service-569ffd759f-nzddv","tsdb-mysql-2","tsdb-mysql-0","ts-admin-route-service-5d486755c-mxt4j","tsdb-mysql-1","ts-order-other-service-6666b4d4d-x6l64","ts-ui-dashboard-7b5d44c888-gqlfj","ts-delivery-service-857d89f589-nrpbf","nacosdb-mysql-0","ts-avatar-service-ff8977c96-z6h7t","ts-travel-service-699599cdf5-mffdb","ts-seat-service-54f7bb8465-rzgwd","nacosdb-mysql-2","ts-admin-travel-service-7d4d447494-lz7vv","ts-wait-order-service-6f7f78bb5d-8f78g","ts-verification-code-service-58d4c7b777-p96jk","tsdb-mysql-0","ts-rebook-service-79586f4dbc-lh6w9","ts-consign-price-service-764c676495-rblv4","ts-preserve-service-56dfc8d6d-vnlpb","ts-route-plan-service-6594877d59-qrh8f","nacosdb-mysql-1","ts-user-service-77988d68d8-kp6gg","ts-route-service-6f5855dc47-7ht8z","ts-station-service-798774f5d-dpsf5","nacosdb-mysql-1","ts-gateway-service-8585c745cd-mn5vn","ts-food-service-85b5445f7-69dvs","ts-notification-service-66777dd945-g9l6f","ts-preserve-other-service-5b9bbf9cf-hjzpg","ts-order-service-69885cc6c8-4mcjr","ts-admin-basic-info-service-d8d4b4ff9-s7zth","ts-voucher-service-7545b4fb7c-v46q2","ts-cancel-service-55b6778574-7zfnb","nacosdb-mysql-2","ts-admin-user-service-c544d7b74-xj8pn","ts-price-service-55c8646c4c-hjw4b","ts-ticket-office-service-9979b76f9-ztj64","ts-news-service-7665fdf4c-hlrml","ts-admin-order-service-787856598f-fl56n","tsdb-mysql-1","nacosdb-mysql-0","ts-train-food-service-f544897f-jd76n","ts-inside-payment-service-7f87878d9f-mqp8l","ts-travel2-service-5db558f8d9-4tk7g","ts-payment-service-7fc4c49d89-7zrgj","ts-contacts-service-69864b9cd7-j7kng","ts-security-service-7fd5f9ff9c-k4nxj"
2024-01-02 14:18:45,0 s,6.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.1 ms,7.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,51.7 ms,0 s,0 s,0 s,0 s,0 s,3.6 ms,0 s,0 s,29.0 ms,0 s,0 s,5.3 ms,103.4 µs,0 s,20.8 ms,173.7 ms,7.4 ms,0 s,0 s,1.0 ms,0 s,0 s,0 s,3.8 ms,1.9 ms,0 s,0 s,0 s,0 s,9.6 ms,11.2 ms,0 s,0 s,0 s,0 s,1.3 ms,0 s
2024-01-02 14:18:50,0 s,6.7 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.1 ms,7.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,51.0 ms,0 s,0 s,0 s,0 s,0 s,4.1 ms,0 s,0 s,29.3 ms,0 s,0 s,5.3 ms,102.5 µs,0 s,22.0 ms,90.3 ms,7.7 ms,0 s,0 s,1.0 ms,0 s,0 s,0 s,3.9 ms,811.3 µs,0 s,0 s,0 s,0 s,12.3 ms,12.2 ms,0 s,0 s,0 s,0 s,1.2 ms,0 s
2024-01-02 14:18:55,0 s,6.7 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.0 ms,7.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,39.1 ms,0 s,0 s,0 s,0 s,0 s,4.0 ms,0 s,0 s,29.4 ms,0 s,0 s,5.2 ms,2.6 ms,0 s,21.7 ms,106.6 ms,7.4 ms,0 s,0 s,1.0 ms,0 s,0 s,0 s,5.6 ms,2.6 ms,0 s,0 s,0 s,0 s,12.0 ms,8.1 ms,0 s,0 s,0 s,0 s,1.2 ms,0 s
2024-01-02 14:19:00,0 s,6.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.2 ms,7.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.5 ms,0 s,0 s,0 s,0 s,0 s,4.0 ms,0 s,0 s,27.8 ms,0 s,0 s,5.3 ms,29.6 ms,0 s,18.5 ms,112.4 ms,7.5 ms,0 s,0 s,1.0 ms,0 s,0 s,0 s,7.6 ms,3.4 ms,0 s,0 s,0 s,0 s,11.0 ms,8.1 ms,0 s,0 s,0 s,0 s,1.2 ms,0 s
2024-01-02 14:19:05,0 s,6.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.3 ms,7.3 ms,0 s,0 s,0 s,2.5 ms,0 s,0 s,0 s,0 s,12.6 ms,0 s,0 s,0 s,0 s,0 s,3.8 ms,0 s,0 s,26.9 ms,0 s,0 s,5.1 ms,29.9 ms,0 s,16.2 ms,112.7 ms,6.1 ms,0 s,0 s,1.0 ms,0 s,0 s,0 s,6.4 ms,3.3 ms,0 s,0 s,0 s,0 s,9.6 ms,11.4 ms,0 s,0 s,0 s,0 s,1.2 ms,0 s
2024-01-02 14:19:10,0 s,6.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.9 ms,4.2 ms,0 s,0 s,0 s,2.5 ms,0 s,0 s,0 s,0 s,12.2 ms,0 s,0 s,0 s,0 s,0 s,3.9 ms,0 s,0 s,27.6 ms,0 s,0 s,6.7 ms,30.7 ms,0 s,17.8 ms,112.9 ms,5.3 ms,0 s,0 s,1.0 ms,0 s,0 s,0 s,6.4 ms,3.4 ms,0 s,0 s,0 s,0 s,10.9 ms,12.5 ms,621.5 µs,0 s,0 s,0 s,1.2 ms,0 s
2024-01-02 14:19:15,0 s,6.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.8 ms,4.2 ms,0 s,0 s,0 s,2.5 ms,0 s,0 s,0 s,0 s,12.5 ms,0 s,0 s,0 s,0 s,0 s,4.6 ms,0 s,0 s,27.2 ms,0 s,0 s,6.8 ms,30.3 ms,0 s,14.2 ms,112.9 ms,5.3 ms,0 s,0 s,1.0 ms,0 s,0 s,0 s,10.5 ms,3.3 ms,0 s,0 s,0 s,0 s,9.4 ms,10.0 ms,5.1 ms,0 s,0 s,0 s,1.4 ms,0 s
2024-01-02 14:19:20,0 s,5.9 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.8 ms,5.9 ms,0 s,0 s,0 s,2.4 ms,0 s,0 s,0 s,0 s,12.6 ms,0 s,0 s,0 s,0 s,0 s,4.5 ms,0 s,0 s,53.0 ms,0 s,0 s,6.7 ms,30.2 ms,0 s,17.2 ms,24.3 ms,5.3 ms,0 s,0 s,1.0 ms,0 s,0 s,0 s,11.6 ms,2.5 ms,0 s,0 s,0 s,0 s,9.4 ms,10.9 ms,11.8 ms,0 s,0 s,0 s,1.4 ms,0 s
2024-01-02 14:19:25,0 s,6.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.7 ms,4.9 ms,0 s,0 s,0 s,2.5 ms,0 s,0 s,0 s,0 s,12.2 ms,0 s,0 s,0 s,0 s,0 s,3.7 ms,0 s,0 s,58.5 ms,0 s,0 s,9.9 ms,29.7 ms,0 s,12.7 ms,21.9 ms,3.6 ms,0 s,0 s,557.4 µs,0 s,0 s,0 s,11.5 ms,2.5 ms,0 s,0 s,0 s,0 s,7.3 ms,10.1 ms,12.0 ms,0 s,0 s,0 s,557.5 µs,0 s
2024-01-02 14:19:30,2.7 ms,6.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.7 ms,5.0 ms,0 s,0 s,0 s,2.5 ms,0 s,0 s,0 s,0 s,12.3 ms,0 s,0 s,0 s,0 s,0 s,3.6 ms,0 s,0 s,58.4 ms,0 s,0 s,10.2 ms,32.5 ms,0 s,12.9 ms,93.8 ms,739.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,10.9 ms,2.5 ms,0 s,0 s,0 s,0 s,7.4 ms,11.5 ms,12.0 ms,0 s,0 s,0 s,557.0 µs,0 s
2024-01-02 14:19:35,2.7 ms,6.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.7 ms,4.9 ms,0 s,0 s,0 s,2.5 ms,0 s,0 s,0 s,0 s,12.5 ms,0 s,0 s,0 s,0 s,0 s,4.4 ms,0 s,0 s,30.4 ms,0 s,0 s,5.6 ms,31.9 ms,0 s,9.9 ms,93.1 ms,753.4 µs,0 s,0 s,0 s,0 s,0 s,0 s,15.9 ms,2.5 ms,0 s,0 s,0 s,0 s,5.6 ms,8.1 ms,11.7 ms,0 s,0 s,0 s,554.0 µs,0 s
2024-01-02 14:19:40,2.7 ms,6.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.7 ms,3.7 ms,0 s,0 s,0 s,2.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.4 ms,0 s,0 s,31.4 ms,0 s,0 s,5.6 ms,32.1 ms,0 s,13.3 ms,93.0 ms,736.9 µs,0 s,0 s,0 s,0 s,0 s,0 s,17.9 ms,2.6 ms,0 s,0 s,0 s,0 s,5.9 ms,8.3 ms,11.8 ms,0 s,0 s,0 s,539.5 µs,0 s
2024-01-02 14:19:45,2.6 ms,6.1 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.8 ms,4.9 ms,0 s,0 s,0 s,2.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.0 ms,0 s,0 s,31.8 ms,0 s,0 s,5.7 ms,32.2 ms,0 s,12.3 ms,93.4 ms,727.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,17.8 ms,2.5 ms,0 s,0 s,0 s,0 s,2.8 ms,13.7 ms,11.9 ms,0 s,0 s,0 s,540.6 µs,0 s
2024-01-02 14:19:50,2.6 ms,6.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.7 ms,5.0 ms,0 s,0 s,0 s,3.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.0 ms,0 s,0 s,30.9 ms,0 s,0 s,5.6 ms,29.3 ms,0 s,15.0 ms,77.0 ms,733.9 µs,0 s,0 s,0 s,0 s,0 s,0 s,15.8 ms,6.7 ms,0 s,0 s,0 s,0 s,3.8 ms,13.9 ms,11.9 ms,0 s,0 s,0 s,559.0 µs,0 s
2024-01-02 14:19:55,2.7 ms,6.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,559.4 µs,4.6 ms,0 s,855.5 µs,0 s,3.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.1 ms,0 s,0 s,30.8 ms,0 s,0 s,5.6 ms,2.6 ms,0 s,12.7 ms,71.8 ms,733.9 µs,0 s,0 s,0 s,0 s,0 s,0 s,13.8 ms,6.0 ms,0 s,0 s,0 s,551.5 µs,3.0 ms,13.6 ms,11.9 ms,0 s,0 s,0 s,2.2 ms,0 s
2024-01-02 14:20:00,2.8 ms,6.5 s,0 s,0 s,152.6 µs,0 s,0 s,0 s,0 s,9.4 ms,544.2 µs,4.6 ms,0 s,846.4 µs,8.3 ms,730.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.2 ms,0 s,0 s,32.5 ms,0 s,0 s,5.8 ms,2.7 ms,0 s,14.8 ms,72.5 ms,733.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,15.5 ms,6.0 ms,0 s,0 s,0 s,558.2 µs,6.8 ms,10.8 ms,11.8 ms,0 s,0 s,0 s,8.4 ms,0 s
2024-01-02 14:20:05,2.9 ms,6.4 s,0 s,0 s,153.5 µs,0 s,0 s,0 s,0 s,9.1 ms,0 s,4.6 ms,0 s,839.7 µs,8.3 ms,736.9 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.0 ms,0 s,0 s,31.6 ms,0 s,0 s,4.2 ms,2.0 ms,0 s,13.1 ms,75.2 ms,1.2 ms,0 s,713.8 µs,0 s,0 s,0 s,74.5 µs,15.4 ms,5.9 ms,0 s,0 s,0 s,555.8 µs,5.6 ms,9.7 ms,11.2 ms,0 s,0 s,0 s,8.5 ms,0 s
2024-01-02 14:20:10,2.8 ms,6.4 s,0 s,0 s,153.4 µs,0 s,0 s,0 s,0 s,9.1 ms,0 s,4.6 ms,0 s,832.7 µs,8.5 ms,723.7 µs,0 s,0 s,0 s,0 s,3.0 ms,0 s,0 s,0 s,0 s,0 s,7.2 ms,0 s,0 s,36.7 ms,0 s,0 s,4.6 ms,2.4 ms,0 s,15.6 ms,76.5 ms,1.2 ms,0 s,714.9 µs,0 s,0 s,0 s,74.4 µs,13.7 ms,5.9 ms,0 s,0 s,0 s,552.7 µs,5.5 ms,11.4 ms,7.0 ms,0 s,0 s,0 s,8.0 ms,0 s
2024-01-02 14:20:15,3.0 ms,6.4 s,0 s,0 s,153.3 µs,0 s,0 s,0 s,0 s,9.4 ms,0 s,6.7 ms,0 s,865.0 µs,8.4 ms,745.0 µs,0 s,0 s,0 s,0 s,3.0 ms,0 s,0 s,0 s,0 s,0 s,7.3 ms,0 s,0 s,12.5 ms,0 s,0 s,4.7 ms,2.4 ms,0 s,12.1 ms,74.3 ms,1.2 ms,0 s,700.9 µs,0 s,0 s,0 s,75.1 µs,12.1 ms,5.8 ms,0 s,0 s,0 s,546.3 µs,5.7 ms,10.5 ms,537.6 µs,0 s,0 s,0 s,7.9 ms,0 s
2024-01-02 14:20:20,3.0 ms,6.4 s,0 s,0 s,158.4 µs,0 s,0 s,0 s,0 s,9.2 ms,1.2 ms,6.8 ms,0 s,841.7 µs,8.3 ms,731.1 µs,0 s,0 s,0 s,0 s,3.0 ms,0 s,0 s,0 s,0 s,0 s,7.1 ms,0 s,0 s,7.4 ms,0 s,0 s,1.3 ms,2.4 ms,0 s,12.6 ms,73.6 ms,1.2 ms,0 s,708.0 µs,0 s,0 s,0 s,74.7 µs,12.1 ms,5.9 ms,0 s,0 s,0 s,558.3 µs,8.2 ms,13.0 ms,535.8 µs,0 s,0 s,0 s,7.8 ms,0 s
2024-01-02 14:20:25,394.5 µs,6.5 s,0 s,0 s,155.0 µs,0 s,0 s,0 s,0 s,9.0 ms,1.2 ms,7.1 ms,0 s,841.3 µs,8.3 ms,723.8 µs,0 s,0 s,0 s,0 s,3.0 ms,0 s,0 s,0 s,0 s,0 s,8.2 ms,0 s,0 s,7.3 ms,0 s,0 s,1.3 ms,492.8 µs,0 s,12.7 ms,4.5 ms,489.7 µs,0 s,703.9 µs,0 s,0 s,0 s,75.9 µs,16.4 ms,6.1 ms,0 s,0 s,0 s,543.9 µs,9.6 ms,11.6 ms,538.9 µs,0 s,0 s,0 s,7.7 ms,392.9 µs
2024-01-02 14:20:30,402.1 µs,6.6 s,0 s,0 s,151.6 µs,0 s,0 s,0 s,0 s,9.2 ms,1.3 ms,9.0 ms,0 s,857.1 µs,8.4 ms,733.8 µs,0 s,0 s,0 s,0 s,3.0 ms,0 s,0 s,0 s,0 s,0 s,6.4 ms,0 s,0 s,7.6 ms,0 s,0 s,1.3 ms,2.1 ms,0 s,14.3 ms,3.4 ms,492.4 µs,0 s,693.7 µs,118.6 µs,0 s,0 s,75.6 µs,12.3 ms,5.9 ms,0 s,0 s,0 s,550.5 µs,10.0 ms,13.8 ms,544.4 µs,0 s,0 s,0 s,8.0 ms,396.3 µs
2024-01-02 14:20:35,392.5 µs,6.6 s,0 s,0 s,155.7 µs,0 s,0 s,0 s,0 s,9.4 ms,1.3 ms,9.0 ms,0 s,850.2 µs,8.3 ms,735.6 µs,0 s,0 s,0 s,0 s,3.0 ms,0 s,0 s,0 s,0 s,0 s,4.9 ms,0 s,0 s,7.4 ms,0 s,0 s,2.0 ms,3.4 ms,0 s,11.0 ms,3.4 ms,496.2 µs,0 s,702.0 µs,119.3 µs,0 s,0 s,74.0 µs,10.3 ms,5.9 ms,0 s,0 s,0 s,557.2 µs,9.7 ms,13.7 ms,947.4 µs,0 s,0 s,0 s,8.0 ms,400.5 µs
2024-01-02 14:20:40,401.1 µs,6.5 s,319.0 µs,0 s,154.0 µs,411.0 µs,0 s,190.3 µs,0 s,9.1 ms,1.2 ms,8.0 ms,0 s,861.2 µs,8.4 ms,739.6 µs,0 s,0 s,0 s,0 s,3.1 ms,0 s,0 s,0 s,0 s,0 s,5.9 ms,0 s,0 s,7.3 ms,0 s,0 s,2.8 ms,3.3 ms,0 s,19.7 ms,3.5 ms,496.3 µs,0 s,709.8 µs,119.1 µs,0 s,0 s,74.0 µs,11.3 ms,5.9 ms,0 s,0 s,0 s,554.5 µs,9.8 ms,10.0 ms,5.8 ms,0 s,0 s,0 s,8.0 ms,399.4 µs
2024-01-02 14:20:45,399.6 µs,6.4 s,319.8 µs,0 s,154.4 µs,402.5 µs,0 s,189.2 µs,0 s,9.0 ms,1.3 ms,8.9 ms,0 s,858.4 µs,8.4 ms,0 s,0 s,0 s,0 s,0 s,3.1 ms,0 s,0 s,0 s,0 s,0 s,6.0 ms,0 s,0 s,8.4 ms,0 s,0 s,2.9 ms,3.3 ms,0 s,16.8 ms,3.5 ms,500.8 µs,0 s,713.2 µs,118.1 µs,0 s,0 s,75.2 µs,12.6 ms,0 s,0 s,0 s,0 s,558.1 µs,10.9 ms,10.0 ms,6.0 ms,0 s,0 s,0 s,7.9 ms,396.0 µs
2024-01-02 14:20:50,388.9 µs,6.3 s,318.3 µs,0 s,154.7 µs,418.4 µs,0 s,192.2 µs,0 s,9.1 ms,1.3 ms,10.7 ms,0 s,0 s,8.3 ms,0 s,0 s,0 s,0 s,0 s,3.0 ms,0 s,0 s,0 s,0 s,0 s,4.9 ms,0 s,0 s,8.4 ms,0 s,0 s,2.8 ms,3.4 ms,0 s,16.8 ms,3.4 ms,505.2 µs,0 s,696.6 µs,756.3 µs,0 s,0 s,75.8 µs,12.7 ms,0 s,0 s,0 s,0 s,0 s,11.0 ms,10.8 ms,6.0 ms,0 s,0 s,0 s,6.4 ms,388.5 µs
2024-01-02 14:20:55,209.6 µs,6.2 s,321.6 µs,0 s,0 s,403.1 µs,0 s,191.1 µs,580.3 µs,0 s,1.3 ms,10.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.0 ms,0 s,0 s,0 s,0 s,0 s,5.2 ms,0 s,0 s,8.4 ms,0 s,0 s,2.7 ms,3.3 ms,464.8 µs,14.7 ms,12.6 ms,506.1 µs,0 s,708.2 µs,768.6 µs,0 s,0 s,76.2 µs,11.1 ms,0 s,0 s,0 s,0 s,0 s,10.2 ms,9.8 ms,6.0 ms,0 s,0 s,0 s,571.9 µs,391.8 µs
2024-01-02 14:21:00,207.3 µs,6.1 s,321.4 µs,0 s,0 s,413.7 µs,0 s,190.9 µs,573.5 µs,0 s,1.3 ms,10.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.3 ms,0 s,0 s,0 s,0 s,0 s,5.2 ms,0 s,0 s,8.6 ms,0 s,0 s,1.9 ms,3.3 ms,460.3 µs,18.0 ms,9.3 ms,0 s,0 s,0 s,748.5 µs,0 s,0 s,0 s,11.0 ms,0 s,0 s,0 s,0 s,0 s,10.4 ms,13.8 ms,6.0 ms,0 s,0 s,0 s,562.4 µs,401.0 µs
2024-01-02 14:21:05,212.2 µs,6.0 s,324.2 µs,0 s,0 s,409.3 µs,0 s,188.2 µs,572.5 µs,0 s,1.3 ms,10.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,278.0 µs,0 s,0 s,0 s,0 s,0 s,7.7 ms,0 s,0 s,4.1 ms,0 s,0 s,1.4 ms,3.0 ms,461.0 µs,15.5 ms,9.0 ms,0 s,0 s,0 s,759.1 µs,0 s,0 s,0 s,11.7 ms,0 s,0 s,0 s,0 s,0 s,10.4 ms,12.1 ms,5.9 ms,0 s,504.1 µs,0 s,565.3 µs,398.3 µs
2024-01-02 14:21:10,0 s,6.1 s,314.6 µs,0 s,0 s,406.0 µs,0 s,193.7 µs,570.6 µs,0 s,1.3 ms,8.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,273.8 µs,0 s,0 s,0 s,0 s,0 s,7.7 ms,0 s,0 s,1.9 ms,0 s,0 s,1.4 ms,3.3 ms,467.9 µs,19.4 ms,9.3 ms,0 s,0 s,0 s,760.2 µs,0 s,0 s,0 s,12.1 ms,0 s,0 s,0 s,0 s,0 s,10.6 ms,14.8 ms,5.6 ms,0 s,499.1 µs,0 s,37.4 ms,398.0 µs
2024-01-02 14:21:15,0 s,6.2 s,317.9 µs,0 s,0 s,415.6 µs,0 s,194.3 µs,570.8 µs,0 s,0 s,8.4 ms,0 s,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,274.9 µs,0 s,0 s,0 s,0 s,0 s,7.8 ms,0 s,0 s,15.1 ms,0 s,0 s,1.4 ms,3.3 ms,466.2 µs,22.3 ms,9.2 ms,0 s,0 s,0 s,775.6 µs,0 s,0 s,0 s,15.0 ms,639.8 µs,0 s,0 s,0 s,0 s,8.2 ms,12.5 ms,5.5 ms,0 s,494.5 µs,0 s,36.9 ms,1.7 ms
2024-01-02 14:21:20,0 s,6.2 s,311.9 µs,0 s,0 s,416.3 µs,0 s,193.0 µs,574.6 µs,0 s,0 s,8.3 ms,0 s,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,277.7 µs,0 s,0 s,0 s,0 s,0 s,6.7 ms,0 s,0 s,15.8 ms,0 s,0 s,3.4 ms,3.9 ms,456.9 µs,22.5 ms,12.3 ms,8.7 ms,0 s,0 s,779.2 µs,0 s,0 s,0 s,15.6 ms,610.5 µs,0 s,0 s,0 s,0 s,12.7 ms,18.1 ms,5.5 ms,0 s,491.8 µs,0 s,40.0 ms,1.3 ms
2024-01-02 14:21:25,0 s,6.1 s,323.7 µs,116.8 µs,0 s,412.5 µs,0 s,190.1 µs,566.5 µs,0 s,0 s,7.3 ms,0 s,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,270.5 µs,0 s,0 s,0 s,0 s,0 s,9.3 ms,0 s,0 s,15.5 ms,0 s,0 s,3.4 ms,1.9 ms,453.3 µs,20.5 ms,12.3 ms,8.6 ms,0 s,0 s,649.2 µs,0 s,0 s,0 s,14.2 ms,631.5 µs,0 s,0 s,0 s,0 s,12.6 ms,16.0 ms,5.4 ms,0 s,499.2 µs,0 s,39.9 ms,1.4 ms
2024-01-02 14:21:30,0 s,6.0 s,316.8 µs,117.5 µs,0 s,417.8 µs,0 s,191.0 µs,580.8 µs,0 s,0 s,9.4 ms,0 s,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,275.0 µs,0 s,0 s,0 s,0 s,0 s,8.7 ms,0 s,0 s,15.5 ms,0 s,0 s,2.7 ms,727.6 µs,468.5 µs,25.2 ms,12.7 ms,8.7 ms,0 s,0 s,639.5 µs,0 s,0 s,0 s,16.0 ms,631.3 µs,0 s,0 s,0 s,0 s,13.1 ms,16.1 ms,5.1 ms,0 s,511.5 µs,0 s,51.1 ms,1.3 ms
2024-01-02 14:21:35,0 s,5.8 s,0 s,119.0 µs,0 s,0 s,0 s,0 s,573.7 µs,0 s,0 s,9.5 ms,0 s,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,271.6 µs,0 s,0 s,0 s,0 s,0 s,7.8 ms,0 s,0 s,15.5 ms,0 s,0 s,1.9 ms,734.4 µs,468.8 µs,16.7 ms,12.6 ms,8.8 ms,0 s,0 s,22.9 ms,0 s,0 s,0 s,15.2 ms,626.1 µs,0 s,0 s,0 s,0 s,13.0 ms,17.4 ms,146.1 µs,0 s,499.7 µs,0 s,51.1 ms,1.3 ms
2024-01-02 14:21:40,0 s,5.5 s,0 s,118.0 µs,0 s,0 s,0 s,0 s,577.6 µs,0 s,0 s,8.5 ms,0 s,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,275.1 µs,0 s,0 s,0 s,0 s,0 s,7.7 ms,0 s,0 s,14.7 ms,0 s,0 s,2.0 ms,748.5 µs,452.6 µs,16.7 ms,12.4 ms,8.8 ms,0 s,0 s,22.9 ms,0 s,0 s,0 s,14.5 ms,623.5 µs,0 s,0 s,0 s,0 s,11.2 ms,17.4 ms,0 s,0 s,493.1 µs,0 s,50.5 ms,1.3 ms
2024-01-02 14:21:45,0 s,5.5 s,0 s,118.2 µs,0 s,0 s,0 s,0 s,567.5 µs,0 s,0 s,7.4 ms,0 s,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,270.5 µs,0 s,0 s,0 s,0 s,0 s,9.8 ms,0 s,0 s,14.5 ms,0 s,0 s,1.9 ms,750.6 µs,456.5 µs,17.7 ms,18.4 ms,8.5 ms,0 s,0 s,22.3 ms,0 s,0 s,0 s,14.4 ms,631.5 µs,0 s,0 s,0 s,0 s,13.9 ms,16.9 ms,0 s,0 s,492.7 µs,0 s,51.5 ms,1.3 ms
2024-01-02 14:21:50,0 s,5.5 s,0 s,117.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.5 ms,0 s,1.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,274.4 µs,0 s,0 s,0 s,0 s,0 s,8.7 ms,0 s,0 s,13.7 ms,0 s,0 s,2.0 ms,748.1 µs,0 s,18.8 ms,9.0 ms,9.8 ms,0 s,0 s,22.6 ms,0 s,0 s,0 s,14.7 ms,618.1 µs,0 s,0 s,0 s,0 s,11.5 ms,18.0 ms,647.9 µs,0 s,496.7 µs,0 s,49.3 ms,1.4 ms
2024-01-02 14:21:55,0 s,5.5 s,0 s,118.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.5 ms,0 s,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.6 ms,0 s,0 s,13.4 ms,0 s,0 s,2.0 ms,901.6 µs,0 s,15.6 ms,13.3 ms,10.5 ms,0 s,0 s,22.8 ms,0 s,0 s,0 s,14.7 ms,618.4 µs,0 s,0 s,0 s,0 s,11.1 ms,14.3 ms,654.3 µs,0 s,493.5 µs,0 s,51.5 ms,1.3 ms
2024-01-02 14:22:00,81.1 µs,5.5 s,0 s,118.4 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.4 ms,0 s,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.4 ms,0 s,0 s,13.6 ms,0 s,0 s,2.0 ms,897.3 µs,0 s,20.8 ms,13.2 ms,10.7 ms,0 s,0 s,22.9 ms,0 s,0 s,0 s,11.9 ms,629.7 µs,0 s,0 s,0 s,0 s,13.0 ms,14.3 ms,660.1 µs,0 s,0 s,0 s,51.5 ms,1.4 ms
2024-01-02 14:22:05,266.0 µs,5.2 s,0 s,117.8 µs,0 s,0 s,0 s,0 s,0 s,8.3 ms,0 s,5.8 ms,0 s,1.6 ms,8.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.2 ms,0 s,0 s,13.4 ms,0 s,0 s,2.0 ms,662.2 µs,0 s,17.5 ms,13.2 ms,10.4 ms,0 s,0 s,22.9 ms,0 s,0 s,0 s,11.6 ms,638.4 µs,0 s,0 s,0 s,0 s,12.6 ms,12.0 ms,5.4 ms,0 s,0 s,0 s,15.7 ms,1.3 ms
